protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
query,test,full:minus_context,relevance_grade,1,query_language,EN,50,34,16,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0058823529411764705,0.029411764705882353,0.014705882352941176,0.0043100094227246765,0.027999999999999997,0.009150326797385621,0.058823529411764705,0.020588235294117647,0.008225199518935829,0.034,0.012826797385620915,0.08823529411764706,0.025490196078431372,0.008329782741743045,0.033,0.020296451914098974,0.14705882352941177,0.02867217062263502,0.011734342724719016
query,test,full:minus_context,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.016666666666666666,0.08333333333333333,0.027777777777777776,0.0065177600836493965,0.044444444444444446,0.016666666666666666,0.08333333333333333,0.027777777777777776,0.005778755257262851,0.03888888888888889,0.027083333333333334,0.16666666666666666,0.03968253968253968,0.015966284662528595,0.061111111111111116,0.06180555555555556,0.3333333333333333,0.05142496392496392,0.025636799839968208
query,test,full:minus_context,relevance_grade,1,query_language,MIXED,32,22,10,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.019316313561290648,0.0375,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.034375,0.018181818181818184,0.09090909090909091,0.02777777777777778,0.01928998377049944,0.0328125,0.037932900432900436,0.22727272727272727,0.03613816738816739,0.022064362696026345
query,test,full:minus_context,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.030354207024885303,0.021052631578947368,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.031578947368421054,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.03421052631578948,0.024489795918367346,0.14285714285714285,0.039473684210526314,0.030510414961951744
query,test,full:minus_context,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,0.0,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.011173303000541823,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.021428571428571432,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173
query,test,full:minus_context,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909092,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127,0.02727272727272727,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127
query,test,full:minus_context,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.025000000000000005,0.037037037037037035,0.3333333333333333,0.018518518518518517,0.010810019221119432
query,test,full:minus_context,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.08888888888888889,0.015873015873015872,0.14285714285714285,0.028571428571428574,0.020262770115240167,0.07777777777777778,0.03373015873015873,0.2857142857142857,0.05238095238095238,0.020770745768875214,0.061111111111111116,0.03373015873015873,0.2857142857142857,0.05238095238095238,0.020770745768875214
query,test,full:minus_context,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.02442338672877317,0.05,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.022969565472856165,0.05,0.06666666666666667,0.3333333333333333,0.10185185185185186,0.036396034679770844,0.0625,0.11130952380952382,0.6666666666666666,0.12417328042328042,0.043670030763330946
query,test,full:minus_context,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.03571428571428571,0.041666666666666664,0.16666666666666666,0.015151515151515152,0.01680317175322866
query,test,full:minus_context,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.05000000000000002,0.047619047619047616,0.2857142857142857,0.014285714285714287,0.00465993021001924
query,test,full:minus_context,relevance_grade,1,has_context,False,56,39,17,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.010256410256410256,0.05128205128205128,0.021367521367521364,0.00576290875324184,0.03571428571428571,0.013105413105413105,0.07692307692307693,0.026495726495726492,0.008948765300794165,0.03214285714285715,0.024643874643874644,0.15384615384615385,0.03728123728123728,0.014240175497720374,0.04107142857142857,0.03863451363451363,0.2564102564102564,0.04342185592185592,0.016581231543223513
query,test,full:minus_context,relevance_grade,1,has_context,True,44,29,15,0.0,0.0,0.0,0.0,0.0,0.03787878787878787,0.006896551724137932,0.034482758620689655,0.017241379310344827,0.01465375511546187,0.031818181818181815,0.006896551724137932,0.034482758620689655,0.017241379310344827,0.0118558906106724,0.03863636363636364,0.006896551724137932,0.034482758620689655,0.017241379310344827,0.0118558906106724,0.03409090909090909,0.026190476190476188,0.13793103448275862,0.023915195512291702,0.018805420684376815
query,test,full:minus_context,relevance_grade,1,multiple_entity_dimensions,True,100,68,32,0.0,0.0,0.0,0.0,0.0,0.04,0.008823529411764707,0.04411764705882353,0.0196078431372549,0.009554593231247441,0.034,0.01045751633986928,0.058823529411764705,0.022549019607843137,0.010188568741771646,0.035,0.01707516339869281,0.10294117647058823,0.028734827264239027,0.013223348119420504,0.038,0.03332749766573296,0.20588235294117646,0.035102838982482946,0.017529782794597715
query,test,full:minus_intent,relevance_grade,1,query_language,EN,50,34,16,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0058823529411764705,0.029411764705882353,0.00980392156862745,0.003415601656386725,0.036000000000000004,0.0058823529411764705,0.029411764705882353,0.00980392156862745,0.0032122852881473316,0.03,0.0058823529411764705,0.029411764705882353,0.00980392156862745,0.0032122852881473316,0.034,0.026178804855275444,0.14705882352941177,0.01822738664843928,0.01010839354827042
query,test,full:minus_intent,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.03333333333333334,0.016666666666666666,0.08333333333333333,0.016666666666666666,0.004471055387187,0.07222222222222224,0.0494047619047619,0.3333333333333333,0.05089285714285715,0.02144143842046754,0.04722222222222223,0.0494047619047619,0.3333333333333333,0.05089285714285715,0.02144143842046754
query,test,full:minus_intent,relevance_grade,1,query_language,MIXED,32,22,10,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.019316313561290648,0.037500000000000006,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.034375,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.0296875,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893
query,test,full:minus_intent,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_intent,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.030354207024885303,0.042105263157894736,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.04736842105263158,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.03421052631578948,0.024489795918367346,0.14285714285714285,0.04081632653061224,0.031142685986146338
query,test,full:minus_intent,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
query,test,full:minus_intent,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
query,test,full:minus_intent,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.028571428571428574,0.0076646663780348566,0.028571428571428574,0.04897959183673469,0.2857142857142857,0.04897959183673469,0.017010939532241087,0.028571428571428574,0.04897959183673469,0.2857142857142857,0.04897959183673469,0.017010939532241087
query,test,full:minus_intent,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727272727272728,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127,0.031818181818181815,0.04642857142857143,0.2857142857142857,0.027926960257787323,0.022786773254459578
query,test,full:minus_intent,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
query,test,full:minus_intent,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.06666666666666667,0.0496031746031746,0.2857142857142857,0.023191094619666047,0.015004834975658252
