experiment,protocol,split,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,experiment_family,source_file
repaired_both_minus_context_penalty,temporal,test,event_hierarchy_relevance_grade,1,139,110,29,0.0359712230215827,0.0015151515151515,0.009090909090909,0.009090909090909,0.0012987012987012,0.0287769784172661,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.0058168556198857,0.0316546762589928,0.011540404040404,0.0545454545454545,0.0206060606060606,0.0083622373490024,0.0309352517985611,0.0297222222222222,0.0727272727272727,0.023030303030303,0.0138997458695489,0.0316546762589928,0.0389141414141414,0.1,0.0246126680337206,0.0158059334485808,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_penalty,temporal,test,relevance_grade,2,139,96,43,0.0359712230215827,0.0,0.0,0.0,0.0014880952380952,0.0287769784172661,0.0130208333333333,0.0208333333333333,0.0069444444444444,0.0069794829581295,0.0316546762589928,0.015625,0.03125,0.0090277777777777,0.0094255261714469,0.0309352517985611,0.0260416666666666,0.0416666666666666,0.0107638888888888,0.0129526137230907,0.0316546762589928,0.0359375,0.0729166666666666,0.0124457129342965,0.0149837321163061,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,temporal,test,relevance_grade,1,139,110,29,0.0359712230215827,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.007098557223632,0.0345323741007194,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0126106764739155,0.0316546762589928,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.016838359584839,0.0273381294964028,0.0399242424242424,0.1,0.0259438368648894,0.0176330968095033,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,temporal,test,conservative_relevance_grade,1,139,110,29,0.0359712230215827,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.007098557223632,0.0345323741007194,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0122738645676156,0.0316546762589928,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.0173432608388518,0.0273381294964028,0.0399242424242424,0.1,0.0259438368648894,0.018590805505256,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,temporal,test,event_hierarchy_relevance_grade,1,139,110,29,0.0359712230215827,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.0069639198255064,0.0345323741007194,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0129407297520092,0.0316546762589928,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.0175624137045303,0.0273381294964028,0.0399242424242424,0.1,0.0259438368648894,0.0190025730716344,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,temporal,test,relevance_grade,2,139,96,43,0.0359712230215827,0.0026041666666666,0.0104166666666666,0.0104166666666666,0.0044642857142857,0.0335731414868105,0.0130208333333333,0.0208333333333333,0.0138888888888888,0.0081337634854117,0.0345323741007194,0.0260416666666666,0.0416666666666666,0.0180555555555555,0.0144497334596949,0.0316546762589928,0.0333333333333333,0.0625,0.0207010582010582,0.0160078612244433,0.0273381294964028,0.0354166666666666,0.0625,0.0207010582010582,0.0169184976277046,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_penalties,temporal,test,relevance_grade,1,139,110,29,0.0287769784172661,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.007098557223632,0.037410071942446,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0126106764739155,0.0316546762589928,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.016838359584839,0.026978417266187,0.0399242424242424,0.1,0.0259438368648894,0.0176330968095033,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_penalties,temporal,test,conservative_relevance_grade,1,139,110,29,0.0287769784172661,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.007098557223632,0.037410071942446,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0122738645676156,0.0316546762589928,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.0173432608388518,0.026978417266187,0.0399242424242424,0.1,0.0259438368648894,0.018590805505256,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_penalties,temporal,test,event_hierarchy_relevance_grade,1,139,110,29,0.0287769784172661,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.0069639198255064,0.037410071942446,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0129407297520092,0.0316546762589928,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.0175624137045303,0.026978417266187,0.0399242424242424,0.1,0.0259438368648894,0.0190025730716344,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_penalties,temporal,test,relevance_grade,2,139,96,43,0.0287769784172661,0.0026041666666666,0.0104166666666666,0.0104166666666666,0.0044642857142857,0.0335731414868105,0.0130208333333333,0.0208333333333333,0.0138888888888888,0.0081337634854117,0.037410071942446,0.0260416666666666,0.0416666666666666,0.0180555555555555,0.0144497334596949,0.0316546762589928,0.0333333333333333,0.0625,0.0207010582010582,0.0160078612244433,0.026978417266187,0.0354166666666666,0.0625,0.0207010582010582,0.0169184976277046,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_both,temporal,test,relevance_grade,1,139,110,29,0.0287769784172661,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.007098557223632,0.0330935251798561,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0126106764739155,0.0323741007194244,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.016818790156245,0.0276978417266187,0.0389141414141414,0.1,0.0259632034632034,0.0172346355351979,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_both,temporal,test,conservative_relevance_grade,1,139,110,29,0.0287769784172661,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.007098557223632,0.0330935251798561,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0122738645676156,0.0323741007194244,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.0173236914102577,0.0276978417266187,0.0389141414141414,0.1,0.0259632034632034,0.0181850877400323,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_both,temporal,test,event_hierarchy_relevance_grade,1,139,110,29,0.0287769784172661,0.0018181818181818,0.009090909090909,0.009090909090909,0.0038961038961038,0.0335731414868105,0.0078787878787878,0.0272727272727272,0.0151515151515151,0.0069639198255064,0.0330935251798561,0.0206313131313131,0.0636363636363636,0.0224242424242424,0.0129407297520092,0.0323741007194244,0.0352777777777777,0.0818181818181818,0.0248593073593073,0.017553723133249,0.0276978417266187,0.0389141414141414,0.1,0.0259632034632034,0.0184835890620888,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_both,temporal,test,relevance_grade,2,139,96,43,0.0287769784172661,0.0026041666666666,0.0104166666666666,0.0104166666666666,0.0044642857142857,0.0335731414868105,0.0130208333333333,0.0208333333333333,0.0138888888888888,0.0081337634854117,0.0330935251798561,0.0260416666666666,0.0416666666666666,0.0180555555555555,0.0144497334596949,0.0323741007194244,0.0333333333333333,0.0625,0.0205853174603174,0.015985437920846,0.0276978417266187,0.0333333333333333,0.0625,0.0205853174603174,0.0164619274175629,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
hybrid,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0433333333333333,0.0123809523809523,0.0428571428571428,0.0238095238095238,0.0067782533614726,0.034,0.0123809523809523,0.0428571428571428,0.0238095238095238,0.0058953158731321,0.044,0.0427551020408163,0.1428571428571428,0.0377947845804988,0.0177330900470126,0.0419999999999999,0.0572959183673469,0.2,0.0413420368147258,0.0246767847135485,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
hybrid,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0433333333333333,0.0123809523809523,0.0428571428571428,0.0238095238095238,0.0091906507928245,0.034,0.0123809523809523,0.0428571428571428,0.0238095238095238,0.0083531773229665,0.044,0.0427551020408163,0.1428571428571428,0.0377947845804988,0.0209039284669013,0.0419999999999999,0.0572959183673469,0.2,0.0413420368147258,0.0282894392391954,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
hybrid,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0433333333333333,0.0123809523809523,0.0428571428571428,0.0238095238095238,0.0093818408310425,0.034,0.0123809523809523,0.0428571428571428,0.0238095238095238,0.0085142312708813,0.044,0.0427551020408163,0.1428571428571428,0.0377947845804988,0.0214637764932834,0.0419999999999999,0.0572959183673469,0.2,0.0413420368147258,0.0286190642462016,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
hybrid,query,validation,relevance_grade,2,100,56,44,0.02,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0433333333333333,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0084728167018407,0.034,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0073691448414151,0.044,0.0235119047619047,0.0892857142857142,0.0281462585034013,0.016533061187592,0.0419999999999999,0.0398809523809523,0.1428571428571428,0.0315032262905162,0.0234283776185987,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_bonuses_only,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0177515279296508,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0251153090633523,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_bonuses_only,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0207574269340977,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0288547999037671,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_bonuses_only,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0212197514655881,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0292434806836932,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_bonuses_only,query,validation,relevance_grade,2,100,56,44,0.02,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0366666666666666,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.036,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.043,0.0199404761904761,0.0714285714285714,0.0248511904761904,0.0165561085408897,0.0475,0.0309523809523809,0.125,0.0286410586962057,0.0214784694835857,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_penalties_only,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.04,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.044,0.0410884353741496,0.1285714285714285,0.0326587301587301,0.0176195795848909,0.045,0.0811054421768707,0.2,0.0370199898141074,0.0281721761105792,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_penalties_only,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.04,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0410884353741496,0.1285714285714285,0.0326587301587301,0.0205188591898007,0.045,0.0811054421768707,0.2,0.0370199898141074,0.0317996759622838,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_penalties_only,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.04,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0410884353741496,0.1285714285714285,0.0326587301587301,0.0209707785611661,0.045,0.0811054421768707,0.2,0.0370199898141074,0.0321896082657438,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_penalties_only,query,validation,relevance_grade,2,100,56,44,0.02,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.04,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.038,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.044,0.0199404761904761,0.0714285714285714,0.0248511904761904,0.0163911731099399,0.045,0.0309523809523809,0.125,0.0284834956709956,0.0212340131373166,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both,query,validation,relevance_grade,1,100,70,30,0.03,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0399999999999999,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.044,0.0387074829931972,0.1142857142857142,0.0308730158730158,0.016245605201862,0.0455,0.0668197278911564,0.1857142857142857,0.0353603259485612,0.0244858372491429,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both,query,validation,conservative_relevance_grade,1,100,70,30,0.03,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0399999999999999,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0387074829931972,0.1142857142857142,0.0308730158730158,0.0197846941874906,0.0455,0.0668197278911564,0.1857142857142857,0.0353603259485612,0.0281183570709025,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.03,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0399999999999999,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0387074829931972,0.1142857142857142,0.0308730158730158,0.0200478762529827,0.0455,0.0668197278911564,0.1857142857142857,0.0353603259485612,0.0284900238738796,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both,query,validation,relevance_grade,2,100,56,44,0.03,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0399999999999999,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.038,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.044,0.0154761904761904,0.0535714285714285,0.0230654761904761,0.0151451346037937,0.0455,0.0309523809523809,0.125,0.0279076403288588,0.021163059188464,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_bonus,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0177515279296508,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0251153090633523,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_bonus,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0207574269340977,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0288547999037671,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_bonus,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0212197514655881,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0292434806836932,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_bonus,query,validation,relevance_grade,2,100,56,44,0.02,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0366666666666666,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.036,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.043,0.0199404761904761,0.0714285714285714,0.0248511904761904,0.0165561085408897,0.0475,0.0309523809523809,0.125,0.0286410586962057,0.0214784694835857,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_penalty,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0177515279296508,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0251153090633523,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_penalty,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0207574269340977,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0288547999037671,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_penalty,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.036,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.043,0.0410884353741496,0.1285714285714285,0.0337074829931972,0.0212197514655881,0.0475,0.0668197278911564,0.1857142857142857,0.0374805073544569,0.0292434806836932,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_entity_penalty,query,validation,relevance_grade,2,100,56,44,0.02,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0366666666666666,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.036,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.043,0.0199404761904761,0.0714285714285714,0.0248511904761904,0.0165561085408897,0.0475,0.0309523809523809,0.125,0.0286410586962057,0.0214784694835857,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_bonus,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.04,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.044,0.0358503401360544,0.1,0.0290873015873015,0.0155199353339657,0.046,0.0793197278911564,0.1857142857142857,0.0346475408345156,0.0267230352403526,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_bonus,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.04,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0358503401360544,0.1,0.0290873015873015,0.0182562208679583,0.046,0.0793197278911564,0.1857142857142857,0.0346475408345156,0.0300692543432899,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_bonus,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0366666666666666,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.04,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0358503401360544,0.1,0.0290873015873015,0.0185194029334503,0.046,0.0793197278911564,0.1857142857142857,0.0346475408345156,0.0306711441656429,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_bonus,query,validation,relevance_grade,2,100,56,44,0.02,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0366666666666666,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.04,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.044,0.0154761904761904,0.0535714285714285,0.0230654761904761,0.0142380472689235,0.046,0.0279761904761904,0.1071428571428571,0.0268572201607915,0.0193888776630151,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_penalty,query,validation,relevance_grade,1,100,70,30,0.03,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0399999999999999,0.0095238095238095,0.0285714285714285,0.019047619047619,0.006090963648993,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0059882864228906,0.044,0.0387074829931972,0.1142857142857142,0.0308730158730158,0.016245605201862,0.0455,0.0668197278911564,0.1857142857142857,0.0353603259485612,0.0244858372491429,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_penalty,query,validation,conservative_relevance_grade,1,100,70,30,0.03,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0399999999999999,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0387074829931972,0.1142857142857142,0.0308730158730158,0.0197846941874906,0.0455,0.0668197278911564,0.1857142857142857,0.0353603259485612,0.0281183570709025,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_penalty,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.03,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0399999999999999,0.0095238095238095,0.0285714285714285,0.019047619047619,0.0085033610803449,0.038,0.0119047619047619,0.0428571428571428,0.0219047619047619,0.0086058941323796,0.044,0.0387074829931972,0.1142857142857142,0.0308730158730158,0.0200478762529827,0.0455,0.0668197278911564,0.1857142857142857,0.0353603259485612,0.0284900238738796,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_both_minus_context_penalty,query,validation,relevance_grade,2,100,56,44,0.03,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076530612244897,0.0399999999999999,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0076137045612412,0.038,0.0029761904761904,0.0178571428571428,0.0178571428571428,0.0074853580286133,0.044,0.0154761904761904,0.0535714285714285,0.0230654761904761,0.0151451346037937,0.0455,0.0309523809523809,0.125,0.0279076403288588,0.021163059188464,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,query,validation,relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0433333333333333,0.0123809523809523,0.0428571428571428,0.0261904761904761,0.0072933900283775,0.04,0.0144217687074829,0.0571428571428571,0.029047619047619,0.0086377002849579,0.044,0.0391836734693877,0.1285714285714285,0.0394217687074829,0.0163150551177465,0.044,0.0715816326530612,0.2142857142857142,0.0448433496205499,0.0287289439571866,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,query,validation,conservative_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0433333333333333,0.0123809523809523,0.0428571428571428,0.0261904761904761,0.0103374966621361,0.04,0.0144217687074829,0.0571428571428571,0.029047619047619,0.0119587233433664,0.044,0.0391836734693877,0.1285714285714285,0.0394217687074829,0.0201414330784002,0.044,0.0715816326530612,0.2142857142857142,0.0448433496205499,0.0329901841248326,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
repaired_fixed_bonuses,query,validation,event_hierarchy_relevance_grade,1,100,70,30,0.02,0.0023809523809523,0.0142857142857142,0.0142857142857142,0.0061224489795918,0.0433333333333333,0.0123809523809523,0.0428571428571428,0.0261904761904761,0.0105286867003541,0.04,0.0144217687074829,0.0571428571428571,0.029047619047619,0.0121197772912811,0.044,0.0391836734693877,0.1285714285714285,0.0394217687074829,0.0207012811047823,0.044,0.0715816326530612,0.2142857142857142,0.0448433496205499,0.0333198091318388,repaired_signed_boost,outputs/retrieval/repaired_signed_boost/metrics.csv
