protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
query,validation,legacy:fixed_all_005_intent_020,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.04444444444444444,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.05999999999999999,0.0,0.0,0.0,0.0,0.046666666666666676,0.027777777777777776,0.2222222222222222,0.013492063492063493,0.012167396229272657
query,validation,legacy:fixed_all_005_intent_020,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.08181818181818182,0.020833333333333332,0.125,0.013888888888888888,0.0044647947334982875,0.05454545454545456,0.041666666666666664,0.125,0.013888888888888888,0.01615143338427393
query,validation,legacy:fixed_all_005_intent_020,relevance_grade,1,has_context,False,51,34,17,0.0196078431372549,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.03137254901960784,0.029411764705882353,0.029411764705882353,0.007352941176470588,0.012666957590393914,0.04313725490196079,0.04929971988795518,0.14705882352941177,0.023926237161531277,0.022058824296859153,0.04411764705882353,0.08168767507002801,0.2647058823529412,0.03023150436645246,0.028796831553221786
query,validation,legacy:fixed_all_005_intent_020,relevance_grade,1,has_context,True,49,36,13,0.02040816326530612,0.004629629629629629,0.027777777777777776,0.027777777777777776,0.011904761904761904,0.05442176870748299,0.02407407407407407,0.08333333333333333,0.046296296296296294,0.013179937091752294,0.061224489795918366,0.02962962962962963,0.1111111111111111,0.05185185185185185,0.013193445918104337,0.04285714285714286,0.02962962962962963,0.1111111111111111,0.05185185185185185,0.012695199879664613,0.04489795918367347,0.03310185185185185,0.1388888888888889,0.053835978835978834,0.015302779783928343
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_language,EN,43,28,15,0.023255813953488372,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.023255813953488372,0.0071428571428571435,0.03571428571428571,0.0071428571428571435,0.0022247122118752125,0.030232558139534883,0.0524234693877551,0.14285714285714285,0.021768707482993196,0.02284697603505051,0.03953488372093024,0.0679421768707483,0.21428571428571427,0.025434121016827786,0.02714502592873507
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_language,ID,16,9,7,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.04375,0.013888888888888888,0.1111111111111111,0.007936507936507936,0.005210627294941126
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_language,MIXED,41,33,8,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.03414634146341464,0.0,0.0,0.0,0.0,0.051219512195121955,0.022222222222222223,0.09090909090909091,0.011868686868686869,0.006985407184670377,0.046341463414634146,0.03737373737373737,0.12121212121212122,0.013552188552188552,0.008950083980836956
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Dosing / Administration,21,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.014285714285714287,0.07142857142857142,0.014285714285714287,0.004449424423750425,0.01904761904761905,0.014285714285714287,0.07142857142857142,0.014285714285714287,0.004449424423750425,0.04047619047619048,0.0619047619047619,0.21428571428571427,0.021825396825396824,0.012586735899794057
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Guideline / Evidence Lookup,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.06363636363636363,0.022222222222222223,0.1111111111111111,0.018518518518518517,0.0032786325863284394,0.06363636363636366,0.022222222222222223,0.1111111111111111,0.018518518518518517,0.0032786325863284394
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Interaction / Combination,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5,0.5,0.07142857142857142,0.16666666666666666,0.03333333333333333,0.5,0.5,0.07142857142857142,0.16666666666666666
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Management / Treatment Selection,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.02727272727272728,0.0380952380952381,0.2222222222222222,0.02962962962962963,0.02161108680797908,0.040909090909090916,0.05396825396825397,0.3333333333333333,0.0354775828460039,0.025255913133459484
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.05999999999999999,0.013888888888888888,0.1111111111111111,0.011111111111111112,0.011779425672566068,0.04333333333333333,0.027777777777777776,0.1111111111111111,0.011111111111111112,0.01605208497286944
query,validation,legacy:r_e7_equivalent,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.05454545454545456,0.0,0.0,0.0,0.0,0.07272727272727274,0.041666666666666664,0.125,0.015625,0.018073273150979393,0.06363636363636363,0.057291666666666664,0.25,0.024553571428571428,0.02393522885778816
query,validation,legacy:r_e7_equivalent,relevance_grade,1,has_context,False,51,34,17,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.023529411764705885,0.0,0.0,0.0,0.0,0.0392156862745098,0.04929971988795517,0.11764705882352941,0.015721288515406162,0.01977703822979353,0.03823529411764706,0.05350140056022408,0.14705882352941177,0.01726927613150523,0.020741845198303053
query,validation,legacy:r_e7_equivalent,relevance_grade,1,has_context,True,49,36,13,0.02040816326530612,0.0,0.0,0.0,0.0,0.03401360544217687,0.0,0.0,0.0,0.0,0.036734693877551024,0.005555555555555556,0.027777777777777776,0.005555555555555556,0.0017303317203473873,0.03877551020408163,0.014583333333333334,0.08333333333333333,0.012962962962962963,0.005494846285071014,0.04795918367346939,0.04004629629629629,0.16666666666666666,0.017879188712522046,0.011030177952343552
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_language,EN,43,28,15,0.023255813953488372,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.04186046511627907,0.04880952380952381,0.10714285714285714,0.024999999999999998,0.021198276430636237,0.04418604651162791,0.05391156462585034,0.14285714285714285,0.030952380952380953,0.025853642097127632,0.04186046511627907,0.07623299319727891,0.21428571428571427,0.03602941176470588,0.031752115415134834
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_language,ID,16,9,7,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.040624999999999994,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_language,MIXED,41,33,8,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.0,0.0,0.0,0.0,0.05853658536585367,0.012121212121212121,0.06060606060606061,0.013636363636363637,0.0033693666325299754,0.03902439024390244,0.01717171717171717,0.09090909090909091,0.017424242424242422,0.006772194960155088,0.042682926829268296,0.04494949494949495,0.15151515151515152,0.020622895622895623,0.010820470915040634
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Dosing / Administration,21,14,7,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0380952380952381,0.02619047619047619,0.14285714285714285,0.03214285714285715,0.011633941570315828,0.03333333333333333,0.02619047619047619,0.14285714285714285,0.03214285714285715,0.011082156998835736,0.042857142857142864,0.0619047619047619,0.21428571428571427,0.03611111111111111,0.0157131808755141
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Guideline / Evidence Lookup,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.03636363636363637,0.022222222222222223,0.1111111111111111,0.027777777777777776,0.003964069924953512,0.03636363636363637,0.022222222222222223,0.1111111111111111,0.027777777777777776,0.003964069924953512,0.05,0.022222222222222223,0.1111111111111111,0.027777777777777776,0.003964069924953512
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Interaction / Combination,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5,0.5,0.125,0.21533827903669653,0.06666666666666667,0.5,0.5,0.125,0.21533827903669653,0.05000000000000001,0.5,0.5,0.125,0.21533827903669653
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Management / Treatment Selection,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.02727272727272728,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.008390274394323063,0.045454545454545456,0.0380952380952381,0.2222222222222222,0.040740740740740744,0.02373196580126533,0.045454545454545456,0.09365079365079364,0.3333333333333333,0.04727668845315905,0.031070535100897707
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.042857142857142864,0.041666666666666664,0.16666666666666666,0.008333333333333333,0.006515886351916624
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.04,0.013888888888888888,0.1111111111111111,0.009259259259259259,0.011012236578612257
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.05454545454545456,0.020833333333333332,0.125,0.015625,0.014036666851453591,0.05,0.041666666666666664,0.125,0.015625,0.017744598617231863
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,has_context,False,51,34,17,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.04313725490196079,0.03529411764705882,0.058823529411764705,0.013235294117647059,0.01488791257712649,0.04509803921568628,0.04439775910364146,0.11764705882352941,0.02181372549019608,0.022251693679306166,0.041176470588235294,0.07135854341736694,0.17647058823529413,0.025014417531718566,0.026216572971494913
query,validation,legacy:all_terms_minus_entity_bonus,relevance_grade,1,has_context,True,49,36,13,0.02040816326530612,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0489795918367347,0.01574074074074074,0.08333333333333333,0.019444444444444445,0.005515328091916755,0.036734693877551024,0.01574074074074074,0.08333333333333333,0.019444444444444445,0.005300745203007831,0.04285714285714286,0.03310185185185185,0.1388888888888889,0.023302469135802466,0.009854758077480258
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_language,EN,43,28,15,0.023255813953488372,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.04186046511627907,0.04880952380952381,0.10714285714285714,0.024999999999999998,0.021198276430636237,0.04418604651162791,0.05391156462585034,0.14285714285714285,0.030952380952380953,0.025853642097127632,0.04186046511627907,0.07623299319727891,0.21428571428571427,0.03602941176470588,0.031752115415134834
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_language,ID,16,9,7,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.040624999999999994,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_language,MIXED,41,33,8,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.0,0.0,0.0,0.0,0.05853658536585367,0.012121212121212121,0.06060606060606061,0.013636363636363637,0.0033693666325299754,0.03902439024390244,0.01717171717171717,0.09090909090909091,0.017424242424242422,0.006772194960155088,0.042682926829268296,0.04494949494949495,0.15151515151515152,0.020622895622895623,0.010820470915040634
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Dosing / Administration,21,14,7,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0380952380952381,0.02619047619047619,0.14285714285714285,0.03214285714285715,0.011633941570315828,0.03333333333333333,0.02619047619047619,0.14285714285714285,0.03214285714285715,0.011082156998835736,0.042857142857142864,0.0619047619047619,0.21428571428571427,0.03611111111111111,0.0157131808755141
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Guideline / Evidence Lookup,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.03636363636363637,0.022222222222222223,0.1111111111111111,0.027777777777777776,0.003964069924953512,0.03636363636363637,0.022222222222222223,0.1111111111111111,0.027777777777777776,0.003964069924953512,0.05,0.022222222222222223,0.1111111111111111,0.027777777777777776,0.003964069924953512
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Interaction / Combination,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5,0.5,0.125,0.21533827903669653,0.06666666666666667,0.5,0.5,0.125,0.21533827903669653,0.05000000000000001,0.5,0.5,0.125,0.21533827903669653
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Management / Treatment Selection,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.02727272727272728,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.008390274394323063,0.045454545454545456,0.0380952380952381,0.2222222222222222,0.040740740740740744,0.02373196580126533,0.045454545454545456,0.09365079365079364,0.3333333333333333,0.04727668845315905,0.031070535100897707
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.042857142857142864,0.041666666666666664,0.16666666666666666,0.008333333333333333,0.006515886351916624
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.04,0.013888888888888888,0.1111111111111111,0.009259259259259259,0.011012236578612257
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.05454545454545456,0.020833333333333332,0.125,0.015625,0.014036666851453591,0.05,0.041666666666666664,0.125,0.015625,0.017744598617231863
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,has_context,False,51,34,17,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.04313725490196079,0.03529411764705882,0.058823529411764705,0.013235294117647059,0.01488791257712649,0.04509803921568628,0.04439775910364146,0.11764705882352941,0.02181372549019608,0.022251693679306166,0.041176470588235294,0.07135854341736694,0.17647058823529413,0.025014417531718566,0.026216572971494913
query,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,1,has_context,True,49,36,13,0.02040816326530612,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0489795918367347,0.01574074074074074,0.08333333333333333,0.019444444444444445,0.005515328091916755,0.036734693877551024,0.01574074074074074,0.08333333333333333,0.019444444444444445,0.005300745203007831,0.04285714285714286,0.03310185185185185,0.1388888888888889,0.023302469135802466,0.009854758077480258
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_language,EN,43,28,15,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.037209302325581395,0.04166666666666667,0.07142857142857142,0.016071428571428573,0.017408430260230617,0.037209302325581395,0.05391156462585034,0.14285714285714285,0.02599206349206349,0.023794958516136472,0.03488372093023256,0.05837585034013605,0.17857142857142858,0.028373015873015873,0.027069521539257603
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_language,ID,16,9,7,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.043750000000000004,0.0,0.0,0.0,0.0,0.046875,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_language,MIXED,41,33,8,0.024390243902439025,0.0,0.0,0.0,0.0,0.04065040650406504,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.05853658536585367,0.03737373737373737,0.12121212121212122,0.01581289081289081,0.009771157330878627,0.04390243902439025,0.03737373737373737,0.12121212121212122,0.01581289081289081,0.009771157330878627
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Dosing / Administration,21,14,7,0.047619047619047616,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0380952380952381,0.011904761904761904,0.07142857142857142,0.017857142857142856,0.007184517146565402,0.04285714285714285,0.0619047619047619,0.21428571428571427,0.03599773242630385,0.016652475667632956,0.038095238095238106,0.0619047619047619,0.21428571428571427,0.03599773242630385,0.016652475667632956
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Guideline / Evidence Lookup,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.07272727272727274,0.022222222222222223,0.1111111111111111,0.015873015873015872,0.0030680951096158657,0.05909090909090909,0.022222222222222223,0.1111111111111111,0.015873015873015872,0.0030680951096158657
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Interaction / Combination,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5,0.5,0.1,0.19342640361727081,0.03333333333333333,0.5,0.5,0.1,0.19342640361727081,0.03333333333333333,0.5,0.5,0.1,0.19342640361727081
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Management / Treatment Selection,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.0,0.0,0.0,0.0,0.03636363636363637,0.0380952380952381,0.2222222222222222,0.032407407407407406,0.022183665482107373,0.03636363636363637,0.0380952380952381,0.2222222222222222,0.032407407407407406,0.022183665482107373
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.0,0.0,0.0,0.0,0.0,0.04444444444444444,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.04,0.013888888888888888,0.1111111111111111,0.007407407407407408,0.010187529405265744
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.08181818181818182,0.041666666666666664,0.125,0.013888888888888888,0.017681714807987966,0.05454545454545456,0.041666666666666664,0.125,0.013888888888888888,0.017681714807987966
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,has_context,False,51,34,17,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.03137254901960784,0.029411764705882353,0.029411764705882353,0.0058823529411764705,0.0113780237421924,0.041176470588235294,0.04929971988795517,0.11764705882352941,0.017728758169934643,0.02141057397168858,0.03725490196078431,0.04929971988795517,0.11764705882352941,0.017728758169934643,0.02141057397168858
query,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,has_context,True,49,36,13,0.02040816326530612,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.05306122448979593,0.004629629629629629,0.027777777777777776,0.006944444444444444,0.00279397889033099,0.05306122448979592,0.02962962962962963,0.1111111111111111,0.0179673721340388,0.007242986537039005,0.04387755102040816,0.03310185185185185,0.1388888888888889,0.01981922398589065,0.009789868888355441
query,validation,legacy:all_terms_minus_context_penalty,relevance_grade,1,query_language,EN,43,28,15,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.037209302325581395,0.04166666666666667,0.07142857142857142,0.016071428571428573,0.017408430260230617,0.037209302325581395,0.05391156462585034,0.14285714285714285,0.027976190476190477,0.024112271378617812,0.03604651162790698,0.05837585034013605,0.17857142857142858,0.03052721088435374,0.027464874112671185
