protocol,split,configuration,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,test,phase11_R-E7,relevance_grade,2,139,96,43,0.02877697841726619,0.0,0.0,0.0,0.003472222222222222,0.026378896882494,0.005208333333333333,0.020833333333333332,0.008680555555555554,0.006694630164907495,0.030215827338129497,0.005208333333333333,0.020833333333333332,0.008680555555555554,0.006153280189097117,0.03237410071942446,0.04635416666666667,0.08333333333333333,0.016319444444444445,0.018756341729329936,0.030575539568345324,0.04635416666666667,0.08333333333333333,0.016319444444444445,0.019360051847391285
query,validation,without_intent,relevance_grade,1,100,70,30,0.03,0.0,0.0,0.0,0.0,0.03333333333333333,0.009523809523809523,0.02857142857142857,0.011904761904761904,0.004569014547677216,0.032,0.011904761904761904,0.04285714285714286,0.01476190476190476,0.0047569254565010995,0.04,0.024421768707482992,0.1,0.02335034013605442,0.01111126592390254,0.04649999999999999,0.06574829931972788,0.18571428571428572,0.029266221640171213,0.023304138572042346
query,validation,without_intent,conservative_relevance_grade,1,100,70,30,0.03,0.0,0.0,0.0,0.0,0.03333333333333333,0.009523809523809523,0.02857142857142857,0.011904761904761904,0.006981411979029157,0.032,0.011904761904761904,0.04285714285714286,0.01476190476190476,0.0073745331659900906,0.04,0.024421768707482992,0.1,0.02335034013605442,0.01475697430906837,0.04649999999999999,0.06574829931972788,0.18571428571428572,0.029266221640171213,0.02647841336159094
query,validation,without_intent,event_hierarchy_relevance_grade,1,100,70,30,0.03,0.0,0.0,0.0,0.0,0.03333333333333333,0.009523809523809523,0.02857142857142857,0.011904761904761904,0.006981411979029157,0.032,0.011904761904761904,0.04285714285714286,0.01476190476190476,0.0073745331659900906,0.04,0.024421768707482992,0.1,0.02335034013605442,0.014969215443403974,0.04649999999999999,0.06574829931972788,0.18571428571428572,0.029266221640171213,0.02684920129036218
query,validation,without_intent,relevance_grade,2,100,56,44,0.03,0.0,0.0,0.0,0.0,0.03333333333333333,0.002976190476190476,0.017857142857142856,0.008928571428571428,0.00571126818459652,0.032,0.002976190476190476,0.017857142857142856,0.008928571428571428,0.005946156820626374,0.04,0.015476190476190475,0.05357142857142857,0.014136904761904762,0.013889082404878175,0.04649999999999999,0.030952380952380946,0.125,0.01948927298192004,0.02002212641156273
query,validation,with_assisted_intent,relevance_grade,1,100,70,30,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.030000000000000006,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.0008898848847500849,0.03900000000000001,0.031445578231292515,0.1,0.014302721088435374,0.012431910943936239,0.043,0.04658163265306122,0.15714285714285714,0.017582945458885307,0.015747273471809594
query,validation,with_assisted_intent,conservative_relevance_grade,1,100,70,30,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.030000000000000006,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.001874358250176311,0.03900000000000001,0.031445578231292515,0.1,0.014302721088435374,0.014578699530005781,0.043,0.04658163265306122,0.15714285714285714,0.017582945458885307,0.017964713040247385
query,validation,with_assisted_intent,event_hierarchy_relevance_grade,1,100,70,30,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.030000000000000006,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.001874358250176311,0.03900000000000001,0.031445578231292515,0.1,0.014302721088435374,0.014415930766081914,0.043,0.04658163265306122,0.15714285714285714,0.017582945458885307,0.018160449495248348
query,validation,with_assisted_intent,relevance_grade,2,100,56,44,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0011123561059376062,0.03900000000000001,0.014583333333333334,0.07142857142857142,0.008531746031746031,0.009587507727539345,0.043,0.026658163265306123,0.125,0.011639963002744958,0.013731710887381041
query,validation,with_predicted_hard_intent,relevance_grade,1,100,70,30,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.034,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.0008898848847500849,0.04,0.02858843537414966,0.08571428571428572,0.012874149659863946,0.01162584582094579,0.044,0.046105442176870744,0.15714285714285714,0.017047231173171026,0.01524337408129679
query,validation,with_predicted_hard_intent,conservative_relevance_grade,1,100,70,30,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.034,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.001874358250176311,0.04,0.02858843537414966,0.08571428571428572,0.012874149659863946,0.013552454547448387,0.044,0.046105442176870744,0.15714285714285714,0.017047231173171026,0.017470714156160742
query,validation,with_predicted_hard_intent,event_hierarchy_relevance_grade,1,100,70,30,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.034,0.002857142857142857,0.014285714285714285,0.002857142857142857,0.001874358250176311,0.04,0.02858843537414966,0.08571428571428572,0.012874149659863946,0.013389685783524516,0.044,0.046105442176870744,0.15714285714285714,0.017047231173171026,0.017666450611161705
query,validation,with_predicted_hard_intent,relevance_grade,2,100,56,44,0.01,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0011123561059376062,0.04,0.011011904761904763,0.05357142857142857,0.0067460317460317455,0.008579926323801288,0.044,0.023086734693877554,0.10714285714285714,0.00985424871703067,0.013101836649240037
query,validation,with_predicted_soft_intent,relevance_grade,1,100,70,30,0.03,0.0,0.0,0.0,0.0,0.03333333333333333,0.009523809523809523,0.02857142857142857,0.011904761904761904,0.004569014547677216,0.032,0.011904761904761904,0.04285714285714286,0.01476190476190476,0.0047569254565010995,0.04,0.01965986394557823,0.08571428571428572,0.021564625850340132,0.007752680225560834,0.04650000000000001,0.0633673469387755,0.18571428571428572,0.02819061595930238,0.02209598433116029
query,validation,with_predicted_soft_intent,conservative_relevance_grade,1,100,70,30,0.03,0.0,0.0,0.0,0.0,0.03333333333333333,0.009523809523809523,0.02857142857142857,0.011904761904761904,0.006981411979029157,0.032,0.011904761904761904,0.04285714285714286,0.01476190476190476,0.0073745331659900906,0.04,0.01965986394557823,0.08571428571428572,0.021564625850340132,0.011484121925382085,0.04650000000000001,0.0633673469387755,0.18571428571428572,0.02819061595930238,0.025269574037657002
